id,EAP,HPL,MWS
id10572,0.902429,0.0928057,0.00479492
id13036,0.139067,0.0810031,0.77996
id00112,0.0163834,0.94609,0.037557
id13299,0.0600966,0.392199,0.547735
id00858,0.39245,0.0651508,0.542429
id08297,0.185575,0.739653,0.0748019
id11005,0.0230145,0.141294,0.835722
id25101,0.0154459,0.544876,0.439708
id26150,0.868019,0.0373232,0.0946878
id13836,0.579202,0.265943,0.154885
id07352,0.874298,0.0107075,0.115025
id08883,0.0641705,0.323438,0.612421
id09328,0.00226485,0.0205607,0.977204
id03934,0.0453098,0.407974,0.546746
id14064,0.145103,0.67698,0.177947
id06643,0.970111,0.00495364,0.0249654
id21558,0.847187,0.123589,0.0292534
id17053,0.448769,0.1889,0.362361
id06434,0.200252,0.0185183,0.78126
id16616,0.053131,0.00746427,0.939435
id03306,0.679128,0.0796989,0.241203
id07375,0.196931,0.468444,0.334655
id07934,0.0624861,0.0152499,0.922294
id02202,0.805448,0.0178438,0.176738
id03667,0.952935,0.00102862,0.0460668
id27531,0.992413,0.00716111,0.000455998
id00608,0.0727095,0.83137,0.09595
id18141,0.132919,0.18754,0.679571
id00008,0.935687,0.0184303,0.045913
id08845,0.0705103,0.218817,0.710702
id16610,0.914145,0.0164833,0.0694019
id07464,0.0386776,0.036461,0.924891
id02189,0.995082,0.00318684,0.00176131
id17456,0.0734243,0.316846,0.60976
id09421,0.277181,0.172381,0.550468
id12813,0.0879406,0.0986439,0.813446
id23428,0.0905615,0.0100056,0.899463
id01358,0.666468,0.224994,0.108568
id02737,0.15193,0.734014,0.114086
id27430,0.0592422,0.118176,0.822612
id12857,0.111434,0.74631,0.142286
id01905,0.2225,0.0551077,0.722423
id18314,0.855604,0.0794505,0.0649758
id02216,0.974628,0.00418633,0.0212153
id04034,0.101695,0.815758,0.082577
id11461,0.179219,0.771864,0.0489466
id09397,0.563894,0.127893,0.308243
id25870,0.529722,0.241551,0.228757
id11653,0.681646,0.227366,0.0910182
id10046,0.959528,0.00694078,0.0335611
id27294,0.535059,0.397976,0.0669947
id09975,0.964832,0.000477112,0.0347206
id09133,0.0351258,0.0311751,0.933729
id08410,0.537043,0.129448,0.333539
id19062,0.222267,0.735455,0.042308
id26530,0.0724774,0.0135992,0.913953
id09772,0.42389,0.11886,0.45728
id10360,0.984274,0.00365393,0.0121024
id12530,0.220936,0.724608,0.0544864
id06013,0.463838,0.0874231,0.448769
id10525,0.961479,0.00626766,0.0322833
id25934,0.0523217,0.899811,0.047897
id10624,0.907613,0.0117189,0.080698
id16000,0.321955,0.0744995,0.603576
id01995,0.0716454,0.00609225,0.922292
id26809,0.0182742,0.0470257,0.93473
id06631,0.0490113,0.941792,0.00922719
id23869,0.075382,0.0238833,0.900765
id06357,0.240926,0.654472,0.104632
id02926,0.316691,0.300346,0.382993
id14130,0.965342,0.018599,0.0160892
id12672,0.285558,0.616339,0.098133
id21593,0.987351,0.00387329,0.00880563
id06089,0.0116456,0.976766,0.011618
id09878,0.144584,0.474763,0.380683
id06940,0.300327,0.51997,0.179733
id11312,0.090868,0.890523,0.0186387
id25039,0.0570862,9.20921e-05,0.942852
id25401,0.260722,0.501678,0.23763
id21772,0.57923,0.222961,0.197839
id22915,0.0759019,0.203408,0.72072
id01096,0.686154,0.214068,0.0998079
id15071,0.0270722,0.894293,0.078665
id01062,0.187748,0.0154386,0.796844
id09059,0.0742934,0.761054,0.164682
id16954,0.541911,0.188482,0.269637
id11730,0.663627,0.225941,0.110461
id26294,0.0577891,0.233359,0.708881
id00940,0.25159,0.633886,0.114553
id08422,0.106604,0.777157,0.116269
id14612,0.00208529,0.00421333,0.993731
id11545,0.819681,0.109933,0.0704156
id24921,0.572816,0.0943752,0.332839
id18942,0.611047,0.0326114,0.356372
id23652,0.143654,0.596266,0.260109
id07261,0.0968262,0.045463,0.857741
id11791,0.989225,0.00528221,0.00552256
id07207,0.318581,0.264905,0.416545
id19774,0.751497,0.151691,0.0968423
id06049,0.943494,0.0221062,0.0344302
id13983,0.628641,0.0968088,0.27458
id27463,0.110948,0.0611237,0.827958
id09046,0.199025,0.297696,0.503309
id25994,0.456913,0.417388,0.125729
id02689,0.131958,0.814262,0.0538101
id14829,0.232221,0.715096,0.0527135
id20759,0.102256,0.000963673,0.89681
id27848,0.401328,0.0693314,0.529371
id08225,0.083539,0.00231695,0.914174
id17637,0.589502,0.0173533,0.393175
id15355,0.994692,0.000557029,0.00478081
id13448,0.705274,0.197543,0.0972128
id01981,0.716693,0.167629,0.115708
id09107,0.038303,0.000517363,0.96121
id20630,0.854698,0.142,0.0033319
id10726,0.25933,0.66715,0.0735499
id03636,0.0112939,0.571126,0.417611
id01736,0.309825,0.490606,0.199599
id23828,0.180832,0.759883,0.0593154
id27861,0.430166,0.14908,0.420783
id14983,0.576455,0.131053,0.292522
id04726,0.284919,0.332655,0.382456
id03313,0.170215,0.0637915,0.766024
id21981,0.300927,0.348156,0.350947
id20082,0.743428,0.207366,0.0492364
id03502,0.940198,0.0325706,0.0272619
id04804,0.573815,0.139082,0.287133
id20635,0.225232,0.179783,0.595014
id09564,0.916367,0.0101883,0.0734745
id01354,0.0260972,0.966937,0.00699593
id09441,0.0641721,0.00184519,0.934013
id07175,0.866307,0.0375821,0.0961409
id15544,0.192699,0.0900282,0.717303
id25935,0.822543,0.163387,0.0141
id19230,0.284902,0.670172,0.044956
id00718,0.0255739,0.00442721,0.970029
id00274,0.959257,0.0276067,0.0131658
id16546,0.420658,0.429853,0.149519
id02136,0.0122308,0.946516,0.0412828
id19618,0.166645,0.665331,0.168053
id00503,0.230898,0.0271975,0.741935
id11300,0.232664,0.744401,0.0229651
id21526,0.0427855,0.919485,0.0377593
id07300,0.194624,0.53643,0.268976
id18782,0.403198,0.29246,0.304372
id01883,0.151948,0.709788,0.138295
id25235,0.991626,0.00237843,0.00602555
id03747,0.773508,0.0304921,0.19603
id07155,0.5841,0.088133,0.327797
id00565,0.777414,0.146407,0.0762089
id11232,0.822186,0.0516316,0.126212
id00722,0.30705,0.350666,0.342313
id19963,0.184787,0.226541,0.588702
id16866,0.911459,0.033384,0.0551875
id17280,0.563397,0.3936,0.043033
id04309,0.265719,0.212186,0.522125
id23317,0.0777586,0.818187,0.104085
id25757,0.192895,0.618067,0.189068
id17088,0.0475582,0.0945143,0.857957
id19779,0.156999,0.0428311,0.8002
id26845,0.0631235,0.855079,0.0818279
id01923,0.588958,0.0117383,0.399334
id09394,0.0471214,0.0801728,0.872736
id25978,0.524932,0.114579,0.360519
id03898,0.423996,0.429624,0.146411
id11967,0.24372,0.341218,0.415092
id14964,0.821113,0.0765728,0.102344
id06337,0.667335,0.0895457,0.243149
id26501,0.0397216,0.0438905,0.916418
id20513,0.544997,0.441933,0.0131
id05044,0.981955,0.00704797,0.0110273
id07951,0.0674287,0.0566135,0.875988
id14796,0.249224,0.378743,0.372064
id09780,0.463748,0.0511824,0.485099
id13597,0.956418,0.0177223,0.0258898
id26413,0.97557,0.00580432,0.0186558
id14007,0.222223,0.601783,0.176024
id01799,0.471838,0.0349913,0.493201
id24712,0.0868693,0.320794,0.592366
id13156,0.0782676,0.402218,0.519545
id25468,0.0350669,0.0926465,0.872317
id25877,0.425699,0.0115015,0.562829
id22485,0.0179412,0.980741,0.00134802
id09229,0.101909,0.0353721,0.862748
id25687,0.422469,0.195034,0.382527
id12266,0.298235,0.219012,0.482783
id19723,0.618966,0.21808,0.162983
id03536,0.891339,0.0464773,0.0622132
id24370,0.0839663,0.874313,0.0417504
id10745,0.0910672,0.787763,0.121199
id17620,0.612849,0.0599208,0.32726
id16290,0.0734436,0.879899,0.0466874
id04325,0.17105,0.299071,0.529909
id23332,0.436073,0.00252062,0.561436
id15082,0.0838778,0.88527,0.0308824
id21581,1.01884e-05,1.12705e-05,1.0
id17460,0.691323,0.0504985,0.258209
id17003,0.97224,0.0205222,0.00726788
id15193,0.00733992,0.863241,0.129449
id08389,0.0796981,0.19165,0.728682
id19831,0.220738,0.142143,0.637149
id25627,0.158024,0.388184,0.453822
id14051,0.673734,0.10335,0.222947
id00942,0.999401,0.000351739,0.000277188
id09184,0.291999,0.461424,0.246607
id21762,0.976077,0.010402,0.0135511
id07390,0.503506,0.185875,0.310649
id25785,0.158442,0.771954,0.0696338
id17567,0.056553,0.900448,0.0430293
id13118,0.174637,0.735836,0.0895578
id17508,0.354626,0.00754934,0.637855
id21192,0.373751,0.164816,0.461463
id27884,0.249645,0.0262289,0.724156
id08686,0.0144141,0.685352,0.300264
id01360,0.48354,0.332241,0.184249
id13689,0.399354,0.123785,0.476891
id01772,0.149926,0.000556616,0.849547
id17507,0.117759,0.656206,0.226065
id17644,0.97933,0.018244,0.00245596
id00494,0.421943,0.433032,0.145055
id09881,0.408348,0.384423,0.207259
id02306,0.336126,0.260854,0.40305
id06761,0.795998,0.121748,0.0822837
id15045,0.232199,0.246648,0.521183
id05992,0.195736,0.0121129,0.792181
id18245,0.556828,0.0360751,0.407127
id01047,0.970633,0.000454009,0.0289435
id23601,0.0597197,0.000208245,0.940102
id13140,0.513217,0.130649,0.356164
id05280,0.0355771,0.795565,0.168888
id03728,0.477588,0.104935,0.417506
id15626,0.842456,0.0493213,0.108253
id03086,0.0489853,0.0016627,0.949382
id27898,0.400567,0.578948,0.0205147
id05891,0.717647,0.0315549,0.250828
id02214,0.096287,0.0855533,0.81819
id17274,0.179026,0.243305,0.577699
id09359,0.712442,0.0906598,0.196928
id03320,0.824632,0.0462411,0.129157
id26061,0.673937,0.117612,0.208481
id02869,0.887385,0.10016,0.0124849
id21891,0.0275135,0.928632,0.0438847
id06182,0.310166,0.21711,0.472753
id13429,0.333393,0.596517,0.0701202
id15943,0.00226394,0.00711877,0.990647
id13008,0.520181,0.0766485,0.4032
id08587,0.274237,0.450927,0.274867
id03346,0.590421,0.344498,0.065111
id02052,0.157092,0.390448,0.45249
id00916,0.491055,0.471735,0.0372396
id11093,0.565926,0.0361753,0.397929
id15190,0.976345,0.0114809,0.0122041
id23076,0.322228,0.166774,0.511028
id25738,0.0563091,0.719445,0.224276
id21546,0.00317219,0.000501579,0.996356
id17764,0.808667,0.0940432,0.0973198
id11990,0.49363,0.263182,0.243218
id21050,0.817104,0.0831743,0.0997519
id18324,0.0540014,0.0714768,0.874552
id20690,0.671643,0.0346865,0.293701
id19799,0.206214,0.548093,0.245723
id12658,0.994295,0.0032952,0.00243947
id03781,0.185921,0.442548,0.371561
id04870,0.000135157,0.979352,0.0205429
id20596,0.423759,0.562584,0.013688
id26849,0.584597,0.128677,0.286756
id00600,0.168461,0.811552,0.020017
id11902,0.994139,0.00491562,0.000975768
id19219,0.649761,0.225423,0.124846
id14788,0.108273,0.886651,0.00510677
id22482,0.0114334,0.765505,0.223092
id15378,0.042437,0.939791,0.0178024
id14696,0.189626,0.598816,0.211588
id17359,0.403913,0.227247,0.36887
id16190,0.960332,0.0213195,0.0183781
id21285,0.71714,0.0435773,0.239313
id06812,0.849153,0.148147,0.00273041
id15579,0.0173131,0.267039,0.715678
id26672,0.773307,0.149984,0.0767394
id09842,0.00414643,0.976897,0.0189865
id06045,0.592266,0.293657,0.114106
id21233,0.975004,0.00726339,0.0177631
id16227,0.904806,0.0191394,0.0760846
id17437,0.138272,0.614871,0.246886
id02309,0.739307,0.0994812,0.161242
id18232,0.00583296,0.0468467,0.94735
id23419,0.0782018,0.12617,0.795659
id11924,0.532266,0.313624,0.154139
id12263,0.906513,0.0564001,0.0371168
id16734,0.616419,0.297239,0.0863712
id07989,0.95152,0.0379357,0.0105746
id24633,0.161858,0.146273,0.691899
id19770,0.999105,0.000144688,0.000779998
id05094,0.245554,0.534522,0.219954
id07252,0.48826,0.124274,0.387497
id12536,0.432496,0.347012,0.220523
id24324,0.892168,0.0357906,0.0720711
id25546,0.568418,0.0418502,0.389762
id24732,0.338156,0.541251,0.120623
id07280,0.00915207,0.0899564,0.900922
id23268,0.641466,0.291757,0.0668071
id18050,0.0195526,0.00456519,0.975912
id19360,0.773251,0.201216,0.025563
id00456,0.198207,0.742297,0.0595259
id14069,0.280977,0.636317,0.0827355
id24965,0.00758137,0.978284,0.014165
id13245,0.20504,0.20796,0.587029
id22515,0.0196409,0.911263,0.0691266
id11332,0.315199,0.015836,0.668995
id19876,0.0465451,0.00516387,0.948321
id18315,0.97707,0.0185721,0.00438816
id05260,0.000859864,0.997989,0.00118117
id14594,0.204694,0.680127,0.115209
id12867,0.823706,0.13596,0.0403643
id05902,0.169235,0.765948,0.0648471
id06390,0.0572375,0.00686966,0.935923
id06005,0.579607,0.308926,0.111497
id24075,0.141432,0.188325,0.670273
id12630,0.959974,0.0220984,0.0179571
id26378,0.00483903,0.0155019,0.979689
id05535,0.231144,0.467735,0.301151
id26702,0.0121272,0.0686765,0.919226
id25209,0.304355,0.0848675,0.610808
id19835,0.0682555,0.358408,0.573366
id09511,0.326478,0.542526,0.131026
id27364,0.379335,0.598871,0.0218235
id09695,0.333842,0.313428,0.35276
id16165,0.69738,0.239819,0.0628308
id19503,0.0731046,0.0168361,0.910089
id13511,0.0357769,0.0550226,0.909231
id18752,0.159668,0.0660243,0.774338
id18278,0.95857,0.0276302,0.01383
id27219,0.61668,0.138763,0.244587
id05454,0.0376997,0.741095,0.221236
id12347,0.708348,0.0282446,0.263437
id10397,0.0945533,0.0401427,0.865334
id18543,0.857098,0.00664704,0.136285
id05210,0.124213,0.760392,0.115424
id23141,0.111566,0.474605,0.413859
id17139,0.430905,0.46551,0.103614
id21399,0.955308,0.0177059,0.0270165
id18728,0.894987,0.024513,0.0805301
id12170,0.178493,0.756819,0.0647186
id02225,0.153926,0.641263,0.20484
id27210,0.769413,0.205091,0.0255255
id01242,0.0286385,0.00110249,0.970289
id16587,0.0252991,0.00292969,0.971801
id11144,0.166675,0.447116,0.386239
id13709,0.410472,0.127035,0.462523
id00841,0.288957,0.572496,0.138577
id09692,0.0934808,0.00277357,0.903776
id07635,0.613357,0.29725,0.0894232
id11375,0.865004,0.0909253,0.0441011
id05703,0.55369,0.0712665,0.375074
id02757,0.897529,0.0699601,0.0325412
id08216,0.0708985,0.910039,0.0190928
id09311,0.0559802,0.438805,0.505245
id11169,0.820628,0.0482222,0.13118
id23806,0.806293,0.0493378,0.1444
id01253,0.233809,0.000951839,0.765269
id27558,0.334506,0.130379,0.535145
id06695,0.912325,0.0148439,0.0728615
id22654,0.0623853,0.200085,0.73756
id16201,0.357707,0.107888,0.534435
id00873,0.481093,0.265243,0.253694
id07131,0.778499,0.0948938,0.126637
id11454,0.126441,0.776673,0.0969166
id19481,0.891311,0.0321747,0.0765442
id16409,0.321154,0.116557,0.56232
id01686,0.829636,0.09564,0.0747544
id24068,0.722127,0.0482097,0.229693
id14825,0.843698,0.0526195,0.103713
id13611,0.980344,0.0149965,0.00468965
id05586,0.734494,0.183579,0.0819575
id04497,0.310526,0.659733,0.0297716
id13912,0.419608,0.529137,0.0512848
id09675,0.532302,0.138604,0.329125
id23620,0.0411864,0.872985,0.0858582
id05596,0.0215712,0.21104,0.767418
id09067,0.00984639,0.0278304,0.962353
id05445,0.0327912,0.956691,0.0105478
id16825,0.0192421,0.00522392,0.975564
id21127,0.895214,0.0138573,0.0909585
id01740,0.00150773,0.000453604,0.998069
id12719,0.936832,0.00663816,0.0565597
id14137,0.0855816,0.147311,0.767137
id08909,0.0705837,0.17846,0.750986
id24041,0.689358,0.130552,0.18012
id14489,0.815204,0.0988315,0.0859942
id14961,0.0985086,0.0559896,0.845532
id19923,0.42033,0.493112,0.0865887
id03339,0.149903,0.827686,0.0224407
id08864,0.0330789,0.0106311,0.95632
id19803,0.311758,0.0757062,0.612566
id09810,0.386229,0.143642,0.470158
id23324,0.62444,0.0445433,0.331047
id22050,0.112228,0.759982,0.12782
id11386,0.466223,0.375272,0.158535
id14739,0.690999,0.0778598,0.231171
id02882,0.878952,0.0756561,0.0454214
id11988,0.309995,0.26174,0.428296
id18839,0.0559448,0.932536,0.0115493
id08474,0.0777155,0.860467,0.0618478
id01060,0.333702,0.649879,0.0164484
id06551,0.966631,0.0106281,0.0227709
id06210,0.145352,0.00356452,0.851113
id12349,0.246513,0.209332,0.544186
id21813,0.00823286,0.00086867,0.990929
id13028,0.0405954,0.612936,0.346498
id10021,0.0710706,0.0393114,0.889648
id07425,0.0267689,0.000867374,0.972394
id24409,0.0719374,0.878605,0.0494873
id21183,0.868602,0.0704033,0.0610253
id26178,0.865712,0.0759277,0.0583899
id24033,0.481099,0.0697883,0.449143
id14793,0.110985,0.0156235,0.873421
id03053,0.837841,0.0830691,0.0791202
id24285,0.410966,0.227975,0.361089
id09137,0.753819,0.0427744,0.203437
id03185,0.833718,0.0834753,0.0828372
id21242,0.0321748,0.418814,0.549041
id17446,0.999129,0.000595228,0.000305827
id00087,0.685887,0.308011,0.0061321
id11019,0.999128,0.000450175,0.000451823
id18832,0.0337704,0.900459,0.0658008
id19224,0.663854,0.184955,0.151221
id17436,0.405671,0.215411,0.378947
id09895,0.106709,0.086428,0.806893
id20296,0.127727,0.00426893,0.868034
id03074,0.1781,0.504929,0.317001
id09152,0.0665221,0.919802,0.0137057
id15277,0.0917831,0.111759,0.796488
id07520,0.416794,0.473259,0.109977
id12928,0.0898654,0.86697,0.043195
id06197,0.542998,0.143779,0.313253
id24099,0.917507,0.0390868,0.043436
id17392,0.417326,0.365571,0.217133
id17303,0.66635,0.00674271,0.326937
id05682,0.865604,0.0940165,0.04041
id14339,0.99067,0.0026135,0.00674694
id07873,0.240553,0.359316,0.400161
id06939,0.63965,0.0769748,0.283405
id14827,0.991952,0.00225308,0.00582507
id19768,0.905827,0.0873474,0.00685588
id18080,0.83442,0.00855125,0.157059
id17384,0.983691,0.0153992,0.000939809
id12059,0.58083,0.417041,0.00215865
id27382,0.00512435,0.00183203,0.993074
id23252,0.944648,0.00338919,0.0519925
id14797,0.110806,0.0458519,0.843372
id25826,7.62678e-05,8.62968e-05,0.999867
id27569,0.967622,0.000588003,0.0318197
id05079,0.701017,0.264594,0.0344181
id23749,0.996025,0.0017136,0.00229165
id04852,0.0733477,0.00726652,0.919416
id08920,0.843132,0.0401831,0.116715
id15229,0.0187711,0.0234359,0.957823
id11992,0.653001,0.337254,0.00977503
id21087,0.192142,0.0844408,0.723447
id22173,0.364812,0.443952,0.191267
id26488,0.254006,0.0364392,0.709584
id09378,0.622906,0.0102443,0.366879
id19280,0.547805,0.412833,0.0393922
id00701,0.0580205,0.185333,0.756677
id18252,0.559801,0.387304,0.0529246
id19850,0.0465589,0.439613,0.513858
id00967,0.00698523,0.981737,0.011308
id00670,0.979342,0.00583498,0.0148531
id10795,0.0128404,0.0170418,0.970148
id27312,0.0739305,0.110416,0.815684
id10703,0.463127,0.123525,0.413378
id25596,0.877748,0.0441229,0.078159
id00443,0.254091,0.00337042,0.742568
id21638,0.264702,0.413407,0.321921
id15800,0.00031731,0.998877,0.000835478
id23367,0.684515,0.0107145,0.304801
id03600,0.85195,0.100366,0.0477141
id07147,0.64859,0.281134,0.0703056
id02654,0.027801,0.884021,0.0882077
id17965,0.0592403,0.891406,0.0493838
id24304,0.767931,0.196619,0.0354808
id11626,0.109944,0.871788,0.0182979
id17604,0.0623831,0.040801,0.896846
id24725,0.609769,0.312121,0.0781404
id08894,0.997501,0.00230415,0.000225164
id01352,0.632649,0.10025,0.267131
id07907,0.783835,0.147125,0.0690694
id02681,0.205878,0.398507,0.395645
id23951,0.145353,0.820971,0.0337059
id11154,0.266113,0.0052141,0.728703
id13182,0.220521,0.67181,0.1077
id04576,0.390378,0.574183,0.0354686
id16318,0.877701,0.0448531,0.0774758
id05472,0.2417,0.5769,0.181429
id20567,0.849412,0.121902,0.028716
id21385,0.270798,0.43913,0.290102
id09834,0.605227,0.0006523,0.394151
id02954,0.817526,0.00485106,0.177653
id15456,0.389532,0.360681,0.249817
id06958,0.955607,0.0111694,0.0332532
id18053,0.569535,0.263549,0.166947
id05180,0.171806,0.770348,0.0578755
id21648,0.95814,0.00942703,0.0324629
id27095,0.244647,0.539026,0.216358
id16645,0.0384689,0.754273,0.207288
id22508,0.872097,0.0744914,0.0534418
id01151,0.101338,0.0266705,0.872021
id03451,0.591907,0.309121,0.099002
id20279,0.374931,0.333593,0.291506
id17480,0.160103,0.766912,0.0730154
id08280,0.824796,0.00385167,0.171382
id19245,0.449925,0.11659,0.433516
id20463,0.770317,0.0572843,0.172429
id01510,0.144465,0.578948,0.276617
id22724,0.189876,0.163052,0.647102
id03386,0.0030617,0.000632968,0.996335
id26858,0.888968,0.0269179,0.0841439
id27612,0.896802,0.0478933,0.055335
id14606,0.975867,0.0204965,0.00366623
id09273,0.0151965,0.446938,0.537896
id07736,0.138925,0.277822,0.583283
id22879,0.841391,0.148688,0.00995029
id01075,5.35854e-05,0.999962,1.44653e-05
id14038,0.0641389,0.904661,0.0312298
id10294,0.651516,0.264835,0.0836796
id06738,0.0693901,0.509461,0.421179
id06932,0.252566,0.725297,0.0221668
id20905,0.220649,0.760586,0.0187951
id03466,0.632297,0.00710573,0.360628
id17100,0.0292472,0.0122776,0.958505
id00585,0.051518,0.0623527,0.886159
id05385,0.424693,0.0410632,0.534273
id21658,0.836464,0.110011,0.0535548
id25140,0.543633,0.307141,0.149256
id14623,0.0316564,0.965736,0.00263717
id06925,0.344634,0.563631,0.0917649
id03102,0.178458,0.0508961,0.770676
id15215,0.0261368,0.95857,0.0153227
id16162,0.00356057,0.996126,0.000343763
id12412,0.00850124,0.948488,0.0430405
id27708,0.583856,0.0315121,0.384662
id18508,0.63847,0.0525243,0.309035
id19857,0.823205,0.0560848,0.12074
id27904,0.229317,0.0011188,0.769594
id27345,0.64905,0.283292,0.0676877
id09516,0.176163,0.729303,0.094564
id24277,0.236838,0.512141,0.251052
id26935,0.0353403,0.910606,0.0540836
id08544,0.353091,0.0380856,0.608853
id13779,0.980402,0.00102965,0.0185984
id17103,0.780418,0.102149,0.117464
